ASV_1,ASV_2,correlation,pvalue
b7806c4f83108800a9c32dc83c148d95,6aa300d5323cbf75dc53cec3e6acb87c,-0.105,0.67
702860fda44c0d44ddacb5bd79fd5d24,d3156233792852376762d588f607ac71,0.105,0.26
3e7c933c821c9f18e53e1dda439951cf,b4675aefcee3975954467e51b228d6f2,-0.105,0.56
0e487ab2d5669f87e21a4c0c09d8d952,43c8008fb032a5ed2cb06dafa83e23ec,0.105,0.44
d23e07dc0f848e8921532df36254ce29,9ff60b1660430eecb3f6b31e6f3db189,0.105,0.39
ee14afe4571845779465f8dc9646c7b4,fd28148d0cd2eca274f8a3bb38944793,0.105,0.41
0a25bdc3567a1af9c215a6efaf816439,212e304679f170a464d2616b3f94a250,-0.105,0.52
ff6f97ce50ea01298f8e58b53b97d489,24b5476371dc34ef4f12b359d6ea6fe4,-0.105,0.36
534d7b1bce2cf035866320576094f81e,8b05c693d167b0c68f1316963744f122,-0.1049,0.3
d42912a22b570ab99938b745999ae2cc,d693c275c376753e40770f95ba69a9f9,-0.1049,0.57
38b371de3be6ddef03bea94294e9830d,ce96aba4d82cdb5ffa5b76128cfbb917,-0.1049,0.3
04869be25e3dc4d526ce3824d407aedf,9ff60b1660430eecb3f6b31e6f3db189,0.1049,0.42
1cbf580d763d0eb5497ff2d6468e7668,72d63057d6e53e6e72b1af409c9ed0fb,-0.1049,0.52
135f3b8eaf65e4c59bcd692de4f6d6ae,3679eb1918d142d7e468ea32c2f42595,0.1049,0.63
b26eb5a5ca6820d220d5433b1cffa5e6,fde5fbd4507f68a2eabc92fb449d9965,0.1049,0.55
135f3b8eaf65e4c59bcd692de4f6d6ae,b5b93f7fc3d0a88dff0ced83eb0bb5ab,-0.1049,0.4
659d1fe872c9b31a9e0b81eef5ca6218,80b0dd7e363e6128b4335d08d57b5618,-0.1049,0.65
f898c7a8c566d0beb46d5448dde2387c,03a6a6d84a7be4b11b6467c91ca79d57,-0.1049,0.3
b4ac0621ed68fda2b501520e951949e1,42655605abb4cc7bd5f1be954adf23b0,-0.1049,0.62
7f78afb7e1d45cd528fe9cd909c93fb5,cfa7e5524c99aac7db9399503a7e846a,-0.1049,0.67
fc7dec198c007a0622c9acba71b1edb1,c7553191e309cfc2e28aea2507e7afdf,-0.1049,0.64
4a18801bf3179876e3e063abc1fa1b5c,b0d25a3bc288f3c5ac8b993c6e4504dd,-0.1049,0.38
c7553191e309cfc2e28aea2507e7afdf,e9e060e5e0e46911cad92b8292aeefd7,0.1049,0.45
94ef08db649a5339b6de95109a8bad0f,424c5645f91f0d2c1ddce0523e2e5481,-0.1049,0.36
2b7dca9f823dab555a368d87f194804f,f42aeaf1c13130f1fdfc8bafa43ded29,0.1049,0.69
3679eb1918d142d7e468ea32c2f42595,868a2dd217365ddd6d6ab64d48aeed4a,0.1049,0.46
2c1453fb27de0eb5e19ae61028df3294,181a2b6fbc1d5f5de022772f08fb875c,0.1049,0.35
69dee006368ff49af541d111152b40c6,31b772f3e0f36755cdb6cd584a8a105f,-0.1049,0.24
4f3989d95e7611bb6b5307454d75d3ce,ce264b1fd05f8dfc0dd2941a2b170a3a,0.1049,0.62
d801b2110a503327da848c95357ca4a5,8bf3a15fcb9d5db4fd6f5f1e60dbdd2f,-0.1049,0.44
36e38981bc99d5d7fdd5959ca41f6313,ce96aba4d82cdb5ffa5b76128cfbb917,-0.1048,0.24
5cb2b4186e2e95521540e2ccbafcb4c9,a954a29c70499c3c72ee396f69b71c51,0.1048,0.48
37d606d03d54c46da31b937d8f5b6b61,472fdc0687378563f0c9da6da7638e1a,-0.1048,0.5
451acf82a2350fce17f55d27708aa232,6a00993959cfffcd3e54203b0cb659a2,0.1048,0.38
8b0ebd33e66653c42aa292e40bf6291c,6e21064675bd1626771d39886cc9d88b,-0.1048,0.57
800e0527da5f9218e61c70f7d0ec8715,4e4ca97fadb8b8e92470ccce2ff91460,-0.1048,0.39
534d7b1bce2cf035866320576094f81e,b26eb5a5ca6820d220d5433b1cffa5e6,-0.1048,0.51
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,2e8ba4a2f665cc3ad88530fc739b1f9c,0.1048,0.38
df20ccfbfc0741ee313d9e9433dbac01,0e487ab2d5669f87e21a4c0c09d8d952,0.1048,0.64
28e70a00b942f129979d73aacfbf7bcd,d545914a091c15dc4913586bf390bfe6,-0.1048,0.27
b26eb5a5ca6820d220d5433b1cffa5e6,b5b93f7fc3d0a88dff0ced83eb0bb5ab,-0.1048,0.53
ce94860005cb569777791022ac3014af,6a00993959cfffcd3e54203b0cb659a2,-0.1048,0.48
f847d5bbe9c5a3555db3988cfa1b838f,8d422552eb2392c7c2d4743727d1ff33,0.1048,0.52
44f513ba8d222b088ba2ad6e7ab85b8c,43c8008fb032a5ed2cb06dafa83e23ec,0.1048,0.44
af9554a6cc07a34c1cb6004e3dbb865a,69dee006368ff49af541d111152b40c6,-0.1048,0.38
430c875622713c0d7662add2d8e7db60,d3156233792852376762d588f607ac71,-0.1048,0.42
44f513ba8d222b088ba2ad6e7ab85b8c,aa20c972229ba580ad2044118ab67181,0.1048,0.66
04869be25e3dc4d526ce3824d407aedf,43c8008fb032a5ed2cb06dafa83e23ec,0.1048,0.45
a49becf5a5dbcb201f091757c62fc6bb,3fb688a9024c5d9e0c97cf7a6859063a,0.1048,0.57
213ec0ef843de45b3db9302876229bed,8a1c973b6094cbd560f363581ce1beba,-0.1048,0.59
09383f3babfd32418e7ba07634680e12,cfa7e5524c99aac7db9399503a7e846a,-0.1048,0.58
519b05506b5c8269406e94701c3ff01a,025ef58ad4c94b135c69cb93c2320909,-0.1047,0.38
c4118088ab2644671a1d9d540c060b19,28e70a00b942f129979d73aacfbf7bcd,-0.1047,0.35
6de274487e1c875df3c574ec3fcd05d0,47bb78bbb9b7eab1a487de7f1521ddd6,-0.1047,0.42
f847d5bbe9c5a3555db3988cfa1b838f,181a2b6fbc1d5f5de022772f08fb875c,0.1047,0.55
8a4c692c01077fa5a93913725097b3bc,20823322077cf511c8eff4f0840466fd,-0.1047,0.51
b64f2cd0b47a6548ebe2077c728b213f,430c875622713c0d7662add2d8e7db60,-0.1047,0.5
c55a8101fb6c187736f0af61f720cb92,3fb688a9024c5d9e0c97cf7a6859063a,0.1047,0.55
daec04577d1843ad73efa35de1d48151,6148c6e49d72c0f24a187a979ba7a5aa,-0.1047,0.33
451acf82a2350fce17f55d27708aa232,42bdb37eaf4585993d2dadc410341bfc,-0.1047,0.37
29b313a5262947210e3e9de415abaead,42bdb37eaf4585993d2dadc410341bfc,-0.1047,0.62
52708c2cfa926ba9b2f69878c97cee2c,a7d0101041a4ff2c176cc0616423387a,-0.1047,0.37
09ee5eb3e6c726c7c8242f6e97453fc2,ba17ca70d77eba42e5aef9d3fcc1adf3,-0.1047,0.59
1cbf580d763d0eb5497ff2d6468e7668,d081020b6bdf3bf279b93bd42598e1e1,0.1047,0.57
89d1d4064aa11fd1f3efb8e1345c813f,451acf82a2350fce17f55d27708aa232,-0.1047,0.34
a53b7a494838590a5600a018277e55ea,0c488eee4c6d02abb4e34df3ec16a09b,0.1047,0.53
d23e07dc0f848e8921532df36254ce29,213ec0ef843de45b3db9302876229bed,-0.1046,0.69
a53b7a494838590a5600a018277e55ea,c2d746ce5aed150d6696eed8143ec2c7,-0.1046,0.55
dc21153823efbfe6f4e092f110775cde,8d422552eb2392c7c2d4743727d1ff33,-0.1046,0.59
47515cfa358287ae00ead27b78b2285b,4f3989d95e7611bb6b5307454d75d3ce,0.1046,0.58
4a18801bf3179876e3e063abc1fa1b5c,23a68909643e167f508a7baac78d7026,-0.1046,0.29
89dfaf0aa4a8af8e27a826ba8dd97044,765b69d9c4313cc8630769db523cc54c,0.1046,0.61
8b35589e4e1ef82328d78d533f5fa1a1,5ab9c9baf340ca93a35be10b4a5b294a,0.1046,0.46
66575db7635d648549a9eb5a4eafb710,e4486fa2f00016fa6078468bfe73bb89,-0.1046,0.49
135f3b8eaf65e4c59bcd692de4f6d6ae,0a25bdc3567a1af9c215a6efaf816439,-0.1046,0.49
543dc760699879a2b12cd2e2525e6729,e6141036b0768b50c8079ce8ba7222f9,-0.1046,0.31
7b43b24e8c817bba9f0008696985ae06,f876e4d5cbaa6ac5f3c225bcaf146791,-0.1046,0.67
c571cb007a7d9e2dfc56e8c0b4e24104,9413dd54243692b250670640c660758d,0.1046,0.68
1d33e98c9d94c262ab0d8b56d0936eb4,678452b1266654469afd6625a7ec25f5,0.1046,0.52
d96a2ea1b09f080f66ce79b9ddfa768e,a954a29c70499c3c72ee396f69b71c51,-0.1046,0.35
543dc760699879a2b12cd2e2525e6729,85b80813a3be5e162f462e085b709b85,-0.1046,0.47
144e3876b7943b5474d329bec54856a4,ce96aba4d82cdb5ffa5b76128cfbb917,-0.1045,0.27
06246fa4c1b00ea76b5539442f32c012,eaa1d57a577a4aa93aceab1782827ea8,-0.1045,0.52
8b2843ccdbc3d39c6d758b7f91388341,3badde1c4760a921d723409ee05fead0,0.1045,0.66
5ab9c9baf340ca93a35be10b4a5b294a,abaecd8b82d14efc7ccc4dcb7f864cba,-0.1045,0.39
fde5fbd4507f68a2eabc92fb449d9965,8b0ebd33e66653c42aa292e40bf6291c,0.1045,0.5
3679eb1918d142d7e468ea32c2f42595,6e21064675bd1626771d39886cc9d88b,-0.1045,0.59
144e3876b7943b5474d329bec54856a4,49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,-0.1045,0.32
4adbf4beb8d2b17f63b543e4d9aa39b6,8aa84c2bb23089b38845d45b2f4742a7,0.1045,0.37
a6efdb52a04e05a2a1be52f5516784fa,c7553191e309cfc2e28aea2507e7afdf,-0.1045,0.66
07751ebfb567d65db3f366d9c4037e68,03a6a6d84a7be4b11b6467c91ca79d57,0.1045,0.18
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,3badde1c4760a921d723409ee05fead0,0.1045,0.45
36e38981bc99d5d7fdd5959ca41f6313,e29f9ab1342fe7d53d4f1e2d03bb5969,0.1045,0.4
b26eb5a5ca6820d220d5433b1cffa5e6,f876e4d5cbaa6ac5f3c225bcaf146791,-0.1045,0.66
61786e38b934cbe33d5850a578a7ee22,f61f4c9b8258738ad3ee7663e43e7907,-0.1045,0.42
d96a2ea1b09f080f66ce79b9ddfa768e,44f513ba8d222b088ba2ad6e7ab85b8c,0.1045,0.55
a19152d55f42fc72a3a0f985d2615aab,a84e1039f9b157a2085d23b4114bc888,0.1045,0.66
344b8fcfc08a17bb7443c1ad11ea3151,1ad05a58bf23396d80f11695ad750b75,0.1045,0.5
eefd58e34806834774cf090051744fd6,c2d746ce5aed150d6696eed8143ec2c7,-0.1045,0.37
135f3b8eaf65e4c59bcd692de4f6d6ae,21ceeb224e15175f0c85797abce40d0a,0.1045,0.54
0fec351445f84bd482075ceda6123f46,3679eb1918d142d7e468ea32c2f42595,-0.1044,0.64
6de274487e1c875df3c574ec3fcd05d0,f3c13bc899928e8043766ca73a046487,-0.1044,0.45
de329304e57f0e32da3a08e64625a2e1,31b772f3e0f36755cdb6cd584a8a105f,-0.1044,0.36
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,9418ffbc4dee96cca486adf8b5f5493d,0.1044,0.42
89dfaf0aa4a8af8e27a826ba8dd97044,1cbf580d763d0eb5497ff2d6468e7668,-0.1044,0.57
52708c2cfa926ba9b2f69878c97cee2c,8c740d5ca21893b47c7619df1247c75d,-0.1044,0.33
717e65e6ba1d91587e9c1fc36b2b0c44,6148c6e49d72c0f24a187a979ba7a5aa,-0.1044,0.51
20823322077cf511c8eff4f0840466fd,deb262fd92af4fdcd3b6240303048b2a,-0.1044,0.54
2c452b25c7f3c62be462d8f47ed179e3,34bd302b38c473a6dc69875818ebfb23,0.1044,0.47
bb617d32673d5f60d6216a07ad7a42bc,56eed20694eeebce9a5a6bc4626aca89,0.1043,0.4
d42912a22b570ab99938b745999ae2cc,c55a8101fb6c187736f0af61f720cb92,0.1043,0.69
1f4fb4bfdca6c9d13106ed533362a62e,b0c74390aa5ac540757eb2256575019e,0.1043,0.59
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,916d15ab17794198ea4c5ad1e3fb6258,0.1043,0.53
387fd7acb95a1f0053edacb08ca9384d,d081020b6bdf3bf279b93bd42598e1e1,0.1043,0.42
36e38981bc99d5d7fdd5959ca41f6313,5ccde7f0ad35d7a47123478dd67b2774,0.1043,0.42
f816f5de71e4c19785cd5dfa8ee073db,7f1023e871bcd3a4f7ac96f3a40c9a8d,-0.1043,0.48
a402fc6f0fd057decbe746f48bf12862,5ec4e02584b8c58b33bde92395188ffa,0.1043,0.59
61786e38b934cbe33d5850a578a7ee22,380c64674875dbcea485ba8f1ce26a6c,-0.1043,0.45
144e3876b7943b5474d329bec54856a4,19463e5fe824700110e4a4ec8afe0512,-0.1043,0.48
5ec4e02584b8c58b33bde92395188ffa,dc21153823efbfe6f4e092f110775cde,0.1043,0.44
cfa7e5524c99aac7db9399503a7e846a,424c5645f91f0d2c1ddce0523e2e5481,-0.1043,0.3
f876e4d5cbaa6ac5f3c225bcaf146791,aa9c5ae2ec6da55f30edd92e3de37eff,-0.1042,0.61
d0d582d9d9b71467f236f9bace54eea5,181a2b6fbc1d5f5de022772f08fb875c,-0.1042,0.37
43a52ec4605b37f3671b33e61ff6fedd,e4486fa2f00016fa6078468bfe73bb89,0.1042,0.39
52708c2cfa926ba9b2f69878c97cee2c,b8299c90e4c775b18c1c5ff6d23ad616,-0.1042,0.26
ec716420b2bb28ff5cfc5b19edbe2dfa,9711e5e56376fe411f8d9ca9e739c6f1,-0.1042,0.67
daec04577d1843ad73efa35de1d48151,9413dd54243692b250670640c660758d,0.1042,0.38
b64f2cd0b47a6548ebe2077c728b213f,113b0d8ebf97fc5aba85fa06ecfdbb1a,-0.1042,0.34
9ff60b1660430eecb3f6b31e6f3db189,72d63057d6e53e6e72b1af409c9ed0fb,0.1042,0.29
344b8fcfc08a17bb7443c1ad11ea3151,181a2b6fbc1d5f5de022772f08fb875c,-0.1042,0.26
94ef08db649a5339b6de95109a8bad0f,380c64674875dbcea485ba8f1ce26a6c,-0.1042,0.62
8b35589e4e1ef82328d78d533f5fa1a1,41f01f3e3cbf6beb908ae1ebb553208e,-0.1042,0.57
6786956e5d741de3549e1c89e3a608b0,61d14f45268668061628d7a7990641b2,0.1042,0.5
fc7dec198c007a0622c9acba71b1edb1,ac9e79a82beb3b70c0c7193fff0a8524,-0.1041,0.61
b5a22689fdda6393715cd10a326927d3,424c5645f91f0d2c1ddce0523e2e5481,-0.1041,0.34
c2d746ce5aed150d6696eed8143ec2c7,eaa1d57a577a4aa93aceab1782827ea8,0.1041,0.34
52708c2cfa926ba9b2f69878c97cee2c,daac17ca54538cbc9aada8497262da96,-0.1041,0.45
8466f2635d9fbf9c51a04877474f3d09,9418ffbc4dee96cca486adf8b5f5493d,0.1041,0.44
29b313a5262947210e3e9de415abaead,113b0d8ebf97fc5aba85fa06ecfdbb1a,0.1041,0.62
4adbf4beb8d2b17f63b543e4d9aa39b6,387fd7acb95a1f0053edacb08ca9384d,-0.1041,0.44
d863bc6a2fa6a8a93787e45a6abe3304,6a00993959cfffcd3e54203b0cb659a2,0.1041,0.6
522fc29c9966a380a17ce86687cc600b,abaecd8b82d14efc7ccc4dcb7f864cba,-0.1041,0.54
793ecb5ed65cd96425a35698e8ab9e78,ce264b1fd05f8dfc0dd2941a2b170a3a,-0.1041,0.56
d801b2110a503327da848c95357ca4a5,34bd302b38c473a6dc69875818ebfb23,0.1041,0.45
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,18b7af5d1e7696bb8cd541bdde042b51,0.1041,0.35
35dbde30af820a2c3bcd85216229ad6a,72d63057d6e53e6e72b1af409c9ed0fb,-0.1041,0.59
a954a29c70499c3c72ee396f69b71c51,e29f9ab1342fe7d53d4f1e2d03bb5969,-0.1041,0.5
fbb4d97e016a3fae74e1e3b81805e48e,6aa300d5323cbf75dc53cec3e6acb87c,0.1041,0.63
945e47119242497c2e0bc5b3c6b6ba8e,80b0dd7e363e6128b4335d08d57b5618,0.1041,0.61
92f305372628ccbd74b7b28b933d306b,e9e060e5e0e46911cad92b8292aeefd7,-0.1041,0.37
179e72f0ecdfeb920df685432f3f2d1a,344b8fcfc08a17bb7443c1ad11ea3151,0.1041,0.43
28b5f35cfb5f0516e5e5f896428abdcd,20823322077cf511c8eff4f0840466fd,0.104,0.67
8b2843ccdbc3d39c6d758b7f91388341,61d14f45268668061628d7a7990641b2,-0.104,0.48
6322c84c5ee6585bf9973a931d8f279d,69dee006368ff49af541d111152b40c6,0.104,0.35
cae75e1117d316c3a8f12909f766135b,9418ffbc4dee96cca486adf8b5f5493d,0.104,0.55
f2fbdc2b912ea775653691981335232f,181a2b6fbc1d5f5de022772f08fb875c,-0.104,0.35
b5a22689fdda6393715cd10a326927d3,b8299c90e4c775b18c1c5ff6d23ad616,0.104,0.3
9b6a7459b2c92cee0abfc36d503488b7,1ad05a58bf23396d80f11695ad750b75,-0.104,0.65
4c31c3e198534eab45b6d92b61f75b10,4c7b0d554a1103b7872deded4bccb4ea,0.104,0.75
9418ffbc4dee96cca486adf8b5f5493d,025ef58ad4c94b135c69cb93c2320909,-0.104,0.51
83adaf3a09d08c93f2abea6a4c815592,44f513ba8d222b088ba2ad6e7ab85b8c,0.104,0.64
3e524f0bf09623c8530930bb8b27045c,2c46a6bd519e153e57e33cbee296bb41,0.104,0.42
6aa300d5323cbf75dc53cec3e6acb87c,8a1c973b6094cbd560f363581ce1beba,0.1039,0.65
a19152d55f42fc72a3a0f985d2615aab,4e4ca97fadb8b8e92470ccce2ff91460,-0.1039,0.41
213ec0ef843de45b3db9302876229bed,cf9d6956cc5e9b057171f8ba480e6fbf,0.1039,0.63
924ba8e00fb9f76de6bf217aac8ca9d4,7bdb643584d385bedc3578796b996258,0.1039,0.39
451acf82a2350fce17f55d27708aa232,2c46a6bd519e153e57e33cbee296bb41,-0.1039,0.26
9413dd54243692b250670640c660758d,8b0ebd33e66653c42aa292e40bf6291c,0.1039,0.59
bb617d32673d5f60d6216a07ad7a42bc,b5a22689fdda6393715cd10a326927d3,-0.1039,0.5
35dbde30af820a2c3bcd85216229ad6a,80b0dd7e363e6128b4335d08d57b5618,-0.1039,0.69
15c0fe41b25c6504b8dbe48ae72283d0,caddc7c3f8e30f2e74778fca73689c4b,-0.1039,0.58
8b2843ccdbc3d39c6d758b7f91388341,fbb4d97e016a3fae74e1e3b81805e48e,-0.1039,0.48
09ee5eb3e6c726c7c8242f6e97453fc2,b7806c4f83108800a9c32dc83c148d95,0.1039,0.66
42bdb37eaf4585993d2dadc410341bfc,63adbcb1936348ae36887abcd1e4af55,0.1039,0.34
a954a29c70499c3c72ee396f69b71c51,4e4ca97fadb8b8e92470ccce2ff91460,0.1039,0.31
52708c2cfa926ba9b2f69878c97cee2c,2e8ba4a2f665cc3ad88530fc739b1f9c,-0.1039,0.4
db5aaacffe4ca31116f5b0e292074588,765b69d9c4313cc8630769db523cc54c,-0.1039,0.68
164212c0910ca9770a6bd13bcb2c5d05,d693c275c376753e40770f95ba69a9f9,-0.1038,0.6
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,42bdb37eaf4585993d2dadc410341bfc,0.1038,0.51
2b7dca9f823dab555a368d87f194804f,522fc29c9966a380a17ce86687cc600b,-0.1038,0.46
cead0ca51f97bc24bf11b1d1d12aee6e,7b43b24e8c817bba9f0008696985ae06,-0.1038,0.64
21ceeb224e15175f0c85797abce40d0a,8466f2635d9fbf9c51a04877474f3d09,-0.1038,0.53
522fc29c9966a380a17ce86687cc600b,e144d237c973d831d708cac2c17df968,0.1038,0.59
3679eb1918d142d7e468ea32c2f42595,945e47119242497c2e0bc5b3c6b6ba8e,-0.1038,0.65
e6485d233ed2b8b9a2f3f50f0747b9d2,0e9cc4c909306f5a9562d84888902e09,-0.1038,0.6
eb8d145285d4d18dd0c43c75115adbf9,6a00993959cfffcd3e54203b0cb659a2,-0.1038,0.43
94ef08db649a5339b6de95109a8bad0f,d545914a091c15dc4913586bf390bfe6,-0.1038,0.29
07751ebfb567d65db3f366d9c4037e68,3679eb1918d142d7e468ea32c2f42595,-0.1038,0.53
efbade8cc54695abfc5c07f21eecb6e7,451acf82a2350fce17f55d27708aa232,-0.1038,0.49
0e94ac060981402de47bbf85360fea8b,ef7c28bb28866912b76003ee110bdf6b,0.1038,0.36
cead0ca51f97bc24bf11b1d1d12aee6e,8d422552eb2392c7c2d4743727d1ff33,-0.1037,0.6
a954a29c70499c3c72ee396f69b71c51,ee14afe4571845779465f8dc9646c7b4,-0.1037,0.51
10ba1c6a051a49b25b443bebd244b71c,28e70a00b942f129979d73aacfbf7bcd,-0.1037,0.49
52708c2cfa926ba9b2f69878c97cee2c,f816f5de71e4c19785cd5dfa8ee073db,0.1037,0.41
52708c2cfa926ba9b2f69878c97cee2c,15c0fe41b25c6504b8dbe48ae72283d0,-0.1037,0.45
92f305372628ccbd74b7b28b933d306b,1d33e98c9d94c262ab0d8b56d0936eb4,-0.1037,0.61
5976a56adfe903f7348b5eb5689e3c55,8a1c973b6094cbd560f363581ce1beba,-0.1037,0.63
179e72f0ecdfeb920df685432f3f2d1a,e29f9ab1342fe7d53d4f1e2d03bb5969,-0.1037,0.78
43a52ec4605b37f3671b33e61ff6fedd,ec716420b2bb28ff5cfc5b19edbe2dfa,-0.1037,0.73
f816f5de71e4c19785cd5dfa8ee073db,765b69d9c4313cc8630769db523cc54c,0.1037,0.51
41f01f3e3cbf6beb908ae1ebb553208e,18b7af5d1e7696bb8cd541bdde042b51,-0.1037,0.48
06246fa4c1b00ea76b5539442f32c012,0a25bdc3567a1af9c215a6efaf816439,-0.1037,0.49
92f305372628ccbd74b7b28b933d306b,e4486fa2f00016fa6078468bfe73bb89,-0.1037,0.24
c6d0e484e529a485ffc0b1f08f1fb158,f1ebac6585a1d66aeb6238227f0db6be,0.1037,0.37
522fc29c9966a380a17ce86687cc600b,451acf82a2350fce17f55d27708aa232,-0.1037,0.33
d693c275c376753e40770f95ba69a9f9,d3156233792852376762d588f607ac71,0.1036,0.36
b4ac0621ed68fda2b501520e951949e1,e27928b6f9a580b0d7f95feeb01ba523,-0.1036,0.52
b64f2cd0b47a6548ebe2077c728b213f,8b0ebd33e66653c42aa292e40bf6291c,-0.1036,0.38
779e393e6ff91129f826c691a0d16db3,424c5645f91f0d2c1ddce0523e2e5481,0.1036,0.42
522fc29c9966a380a17ce86687cc600b,924ba8e00fb9f76de6bf217aac8ca9d4,-0.1036,0.47
144e3876b7943b5474d329bec54856a4,99a197229849c15140fc329cff0ccb90,-0.1036,0.31
f876e4d5cbaa6ac5f3c225bcaf146791,659d1fe872c9b31a9e0b81eef5ca6218,0.1036,0.71
135f3b8eaf65e4c59bcd692de4f6d6ae,f2fbdc2b912ea775653691981335232f,-0.1036,0.47
9413dd54243692b250670640c660758d,4e4ca97fadb8b8e92470ccce2ff91460,0.1036,0.46
a6efdb52a04e05a2a1be52f5516784fa,fde5fbd4507f68a2eabc92fb449d9965,-0.1036,0.53
d693c275c376753e40770f95ba69a9f9,779e393e6ff91129f826c691a0d16db3,0.1036,0.65
fc7dec198c007a0622c9acba71b1edb1,2c46a6bd519e153e57e33cbee296bb41,0.1036,0.38
36e38981bc99d5d7fdd5959ca41f6313,a82691ab5fd4e8d3d3b23b7958c8e764,0.1035,0.4
da47a34fd036b068ca0c5eaf185e2082,69dee006368ff49af541d111152b40c6,0.1035,0.4
ec716420b2bb28ff5cfc5b19edbe2dfa,94c501c5d59dddbd80effa77dbceebe0,-0.1035,0.51
20823322077cf511c8eff4f0840466fd,34bd302b38c473a6dc69875818ebfb23,-0.1035,0.42
a6efdb52a04e05a2a1be52f5516784fa,b6e342d9f4e409f24eea3859aa76e82a,0.1035,0.37
8a4c692c01077fa5a93913725097b3bc,23a68909643e167f508a7baac78d7026,0.1035,0.61
5631fe818e588992529f6071afc9cda5,abaecd8b82d14efc7ccc4dcb7f864cba,0.1035,0.61
f3c13bc899928e8043766ca73a046487,ce96aba4d82cdb5ffa5b76128cfbb917,0.1035,0.35
9b6a7459b2c92cee0abfc36d503488b7,b757c414a3bc227758c09624ca177986,-0.1035,0.66
5631fe818e588992529f6071afc9cda5,9711e5e56376fe411f8d9ca9e739c6f1,0.1034,0.63
2c452b25c7f3c62be462d8f47ed179e3,80b0dd7e363e6128b4335d08d57b5618,-0.1034,0.69
4adbf4beb8d2b17f63b543e4d9aa39b6,01bc6f144e0f577c7a5364ebafdb3509,-0.1034,0.55
0fec351445f84bd482075ceda6123f46,21ceeb224e15175f0c85797abce40d0a,-0.1034,0.71
ab2050607cb3fe172ea918d5a17a46c7,42bdb37eaf4585993d2dadc410341bfc,0.1034,0.53
3e7c933c821c9f18e53e1dda439951cf,e9e060e5e0e46911cad92b8292aeefd7,-0.1034,0.42
43a52ec4605b37f3671b33e61ff6fedd,e79a45f432d0ccc86adbf9bbe7cef2a7,0.1034,0.7
779e393e6ff91129f826c691a0d16db3,7bdb643584d385bedc3578796b996258,-0.1034,0.5
94ef08db649a5339b6de95109a8bad0f,87ec65202e592d81d47b66d1484732df,0.1034,0.47
f1ebac6585a1d66aeb6238227f0db6be,8bf3a15fcb9d5db4fd6f5f1e60dbdd2f,0.1034,0.46
6148c6e49d72c0f24a187a979ba7a5aa,ce96aba4d82cdb5ffa5b76128cfbb917,-0.1034,0.37
9413dd54243692b250670640c660758d,519b05506b5c8269406e94701c3ff01a,0.1033,0.45
09383f3babfd32418e7ba07634680e12,87ec65202e592d81d47b66d1484732df,0.1033,0.51
a53b7a494838590a5600a018277e55ea,1449d53a8ab97ad249f2332b5bd012b9,-0.1033,0.64
20823322077cf511c8eff4f0840466fd,cf9d6956cc5e9b057171f8ba480e6fbf,0.1033,0.53
28e70a00b942f129979d73aacfbf7bcd,678452b1266654469afd6625a7ec25f5,0.1033,0.28
15c0fe41b25c6504b8dbe48ae72283d0,1f4fb4bfdca6c9d13106ed533362a62e,-0.1033,0.64
6de274487e1c875df3c574ec3fcd05d0,8aa84c2bb23089b38845d45b2f4742a7,-0.1033,0.3
61786e38b934cbe33d5850a578a7ee22,8b05c693d167b0c68f1316963744f122,-0.1033,0.28
04869be25e3dc4d526ce3824d407aedf,69dee006368ff49af541d111152b40c6,0.1033,0.52
7b43b24e8c817bba9f0008696985ae06,69dee006368ff49af541d111152b40c6,0.1033,0.4
800e0527da5f9218e61c70f7d0ec8715,58b2cf308363fb35b932620518786116,0.1033,0.42
37d606d03d54c46da31b937d8f5b6b61,7b43b24e8c817bba9f0008696985ae06,-0.1032,0.47
b4ac0621ed68fda2b501520e951949e1,f2fbdc2b912ea775653691981335232f,0.1032,0.52
3badde1c4760a921d723409ee05fead0,4c7b0d554a1103b7872deded4bccb4ea,-0.1032,0.59
db5aaacffe4ca31116f5b0e292074588,daac17ca54538cbc9aada8497262da96,0.1032,0.56
144e3876b7943b5474d329bec54856a4,793ecb5ed65cd96425a35698e8ab9e78,0.1032,0.38
69dee006368ff49af541d111152b40c6,34bd302b38c473a6dc69875818ebfb23,0.1032,0.28
2b7dca9f823dab555a368d87f194804f,27201d8b9c2a23edc5ee1b093c39fe46,0.1032,0.38
eefd58e34806834774cf090051744fd6,d081020b6bdf3bf279b93bd42598e1e1,0.1032,0.44
543dc760699879a2b12cd2e2525e6729,0112df9b91ee10ca73426db0de32571b,-0.1032,0.4
83adaf3a09d08c93f2abea6a4c815592,8b2843ccdbc3d39c6d758b7f91388341,-0.1032,0.6
4f3989d95e7611bb6b5307454d75d3ce,a6efdb52a04e05a2a1be52f5516784fa,-0.1032,0.6
