519b05506b5c8269406e94701c3ff01a	0	0	0	0	0	0	0	4	2	0	3	0	0
18b7af5d1e7696bb8cd541bdde042b51	1	0	0	0	0	2	3	2	2	0	3	7	0
ce96aba4d82cdb5ffa5b76128cfbb917	0	0	0	0	0	0	2	0	0	0	2	0	3
1cbf580d763d0eb5497ff2d6468e7668	0	0	0	0	0	0	5	6	4	7	8	12	15
779e393e6ff91129f826c691a0d16db3	0	0	0	9	10	34	34	8	15	0	3	0	0
4c7b0d554a1103b7872deded4bccb4ea	12	20	26	68	29	53	31	8	11	0	6	0	0
80b0dd7e363e6128b4335d08d57b5618	6	1	0	6	6	1	11	13	5	0	3	4	0
dc21153823efbfe6f4e092f110775cde	0	3	0	0	0	4	6	2	1	0	2	0	0
212e304679f170a464d2616b3f94a250	6	14	7	6	0	0	0	1	0	0	1	0	0
3fb688a9024c5d9e0c97cf7a6859063a	3	2	2	0	0	0	1	2	3	4	5	0	0
0e487ab2d5669f87e21a4c0c09d8d952	11	3	5	2	5	1	1	8	1	3	4	0	4
b4675aefcee3975954467e51b228d6f2	0	0	0	0	0	0	2	1	0	0	1	0	0
025ef58ad4c94b135c69cb93c2320909	2	4	0	4	0	2	0	0	0	0	0	0	0
5837405da6036e7481240160de143774	0	0	0	0	0	0	0	8	16	17	18	11	22
6786956e5d741de3549e1c89e3a608b0	1	0	0	2	0	0	1	8	2	0	3	2	3
be51b6808df10f395e8b458d9508ac69	2	1	0	0	0	0	0	1	0	3	0	0	0
63adbcb1936348ae36887abcd1e4af55	3	0	0	4	0	0	4	0	3	0	2	0	0
b1dd093a530c4f323e45823253ee9e15	12	0	0	0	0	0	2	4	4	0	3	0	0
ce8d585abe69c46ac0fba61726d046c5	0	0	0	3	4	2	14	1	1	0	3	0	0
42655605abb4cc7bd5f1be954adf23b0	59	32	42	33	16	6	31	76	13	35	26	20	17
405dff4269ebcff0dbc2d5c0c63a1ee3	18	8	0	2	0	2	6	4	0	0	0	0	0
678452b1266654469afd6625a7ec25f5	2	3	0	5	0	0	0	0	0	0	2	0	0
8bf3a15fcb9d5db4fd6f5f1e60dbdd2f	0	0	0	10	0	0	1	0	2	0	0	0	0
d545914a091c15dc4913586bf390bfe6	0	0	0	2	0	0	1	0	3	0	2	0	0
61d14f45268668061628d7a7990641b2	1	3	11	7	0	4	7	5	6	0	1	0	0
380c64674875dbcea485ba8f1ce26a6c	4	0	0	6	80	3	5	1	5	9	2	0	0
a85ae3de6b2dd626049270444199438e	1	0	0	0	0	0	0	1	1	0	0	0	0
ac535b64f804c2eee5084adc741f7839	0	0	0	0	0	0	0	1	3	0	1	0	0
